,Lat,Lon,Date,Emission
421,36.794433,-108.195534,2022-05-01 17:33:11+00:00,216.2169609
422,36.51591,-107.71603,2022-05-01 17:50:21+00:00,349.4044124
423,36.655993,-107.532254,2022-05-01 18:26:42+00:00,166.3248185
424,36.89609,-107.861279,2022-05-01 18:26:42+00:00,347.3269844
425,37.052812,-107.785773,2022-05-01 18:45:21+00:00,254.0667134
426,37.053744,-107.784876,2022-05-01 18:45:21+00:00,269.7460439
427,37.114979,-107.728662,2022-05-01 19:00:51+00:00,574.1130047
428,36.975557,-107.542185,2022-05-01 19:00:51+00:00,836.6861638
429,36.934669,-107.470763,2022-05-01 19:00:51+00:00,340.0549104
430,36.792583,-108.388953,2022-05-02 17:05:37+00:00,533.5202298
431,37.053867,-107.626014,2022-05-02 17:28:37+00:00,141.3316651
432,37.057798,-107.546898,2022-05-02 17:57:58+00:00,228.5393683
433,36.377332,-114.863674,2022-05-02 19:54:44+00:00,116.9646244
434,36.377162,-114.859802,2022-05-02 19:54:44+00:00,90.91184355
435,36.377318,-114.856175,2022-05-02 19:54:44+00:00,136.0775878
438,30.602739,-91.231783,2022-05-06 16:38:53+00:00,2655.92736
441,30.489394,-91.18801,2022-05-06 16:57:02+00:00,5316.639288
446,30.084048,-90.916151,2022-05-06 17:44:05+00:00,542.7524258
447,30.081087,-90.916436,2022-05-06 17:44:05+00:00,611.9020014
448,30.084047,-90.916136,2022-05-06 17:48:36+00:00,1041.722278
449,30.081097,-90.916427,2022-05-06 17:48:36+00:00,752.0733021
450,30.177304,-91.083994,2022-05-06 18:27:28+00:00,662.1038955
451,30.260491,-91.184346,2022-05-06 18:34:49+00:00,1164.747653
452,30.196919,-91.101229,2022-05-06 18:34:49+00:00,375.2284329
453,30.097801,-90.957107,2022-05-06 18:34:49+00:00,1675.535458
454,30.097715,-90.956883,2022-05-06 18:48:39+00:00,2126.951695
455,30.081052,-90.916445,2022-05-06 18:58:53+00:00,1241.076708
456,30.084188,-90.915361,2022-05-06 18:58:53+00:00,2010.466849
457,30.084062,-90.916237,2022-05-06 19:33:53+00:00,1771.870896
458,30.081085,-90.916455,2022-05-06 19:33:53+00:00,902.4036582
459,30.000539,-90.397601,2022-05-06 19:41:11+00:00,1021.946826
460,29.931254,-90.253337,2022-05-06 19:57:45+00:00,1464.248314
461,29.9345,-90.262472,2022-05-06 19:57:45+00:00,2837.329909
462,29.931278,-90.253223,2022-05-06 20:03:03+00:00,1913.053893
463,29.935278,-90.262464,2022-05-06 20:03:03+00:00,4761.128547
464,29.935182,-90.258808,2022-05-06 20:03:03+00:00,4696.416802
465,37.458161,-121.940725,2022-05-14 18:12:18+00:00,3375.362309
466,37.45809,-121.940274,2022-05-14 18:21:58+00:00,3669.39057
467,37.759599,-121.727583,2022-05-14 18:29:53+00:00,72.8820969
468,37.75879,-121.726906,2022-05-14 18:39:55+00:00,240.2173104
469,37.993948,-121.93687,2022-05-14 19:02:16+00:00,488.7871354
470,37.997333,-121.934843,2022-05-14 19:02:16+00:00,356.0968028
471,37.993923,-121.938637,2022-05-14 19:07:36+00:00,640.0379464
472,37.998189,-121.936714,2022-05-14 19:07:36+00:00,1553.155303
476,35.516012,-119.03859,2022-05-20 18:09:16+00:00,172.164214
477,35.509477,-119.03649,2022-05-20 18:09:16+00:00,209.603505
478,35.4733898,-119.05806,2022-05-20 18:15:09+00:00,48.7312314
479,35.4571785,-119.05461,2022-05-20 18:15:09+00:00,74.200737
480,35.280223,-119.60304,2022-05-20 18:53:19+00:00,69.7457338
481,35.27826,-119.60072,2022-05-20 18:53:19+00:00,248.769625
482,35.266172,-119.59412,2022-05-20 18:53:19+00:00,157.892365
483,35.2595684,-119.58534,2022-05-20 18:53:19+00:00,67.6894084
484,35.2752559,-119.38915,2022-05-20 19:22:45+00:00,302.398486
485,35.286338,-119.51016,2022-05-20 19:29:05+00:00,127.759239
486,35.281003,-119.51221,2022-05-20 19:29:05+00:00,73.6811864
487,35.2809864,-119.51223,2022-05-20 19:35:49+00:00,62.5748363
488,35.2803742,-119.50938,2022-05-20 19:35:49+00:00,93.6843957
489,35.283498,-119.50984,2022-05-20 19:35:49+00:00,6.59754296
490,35.2862287,-119.51027,2022-05-20 19:35:49+00:00,56.528467
491,35.2058407,-119.51772,2022-05-20 19:47:28+00:00,125.899391
492,35.17415,-119.45445,2022-05-20 19:47:28+00:00,81.9051479
493,35.153097,-119.40275,2022-05-20 19:47:28+00:00,152.277973
494,35.1219353,-119.47643,2022-05-20 19:55:13+00:00,31.7942057
495,35.092728,-119.43503,2022-05-20 19:55:13+00:00,144.642134
496,35.046303,-119.38578,2022-05-20 19:55:13+00:00,54.7027086
497,35.415136,-118.94524,2022-05-20 20:15:27+00:00,36.5822931
498,35.403011,-118.90452,2022-05-20 20:15:27+00:00,20.4872615
499,35.402876,-118.90491,2022-05-20 20:15:27+00:00,9.57145425
500,35.41516,-118.9452,2022-05-20 20:27:01+00:00,39.7369615
501,35.403002,-118.90452,2022-05-20 20:27:01+00:00,50.0846947
502,35.402866,-118.90489,2022-05-20 20:27:01+00:00,22.383964
503,35.402982,-118.90454,2022-05-20 20:31:54+00:00,64.9665703
504,35.402982,-118.90454,2022-05-20 20:36:26+00:00,33.3636499
505,35.4029882,-118.90453,2022-05-20 20:43:22+00:00,60.5898785
506,35.4029851,-118.90452,2022-05-20 20:47:40+00:00,99.9131441
507,35.415169,-118.94532,2022-05-23 18:12:47+00:00,43.3977942
508,35.41516,-118.94528,2022-05-23 18:39:11+00:00,42.4813587
509,35.34862,-119.64697,2022-05-23 19:14:35+00:00,75.3583959
510,35.2785603,-119.60109,2022-05-23 19:14:35+00:00,23.7760346
511,35.2785603,-119.60109,2022-05-23 19:14:35+00:00,23.7760346
512,35.2594315,-119.58556,2022-05-23 19:14:35+00:00,38.1347311
513,35.35693,-119.65478,2022-05-23 19:14:35+00:00,84.1784414
514,35.3575158,-119.65099,2022-05-23 19:14:35+00:00,43.9887412
515,35.360078,-119.66036,2022-05-23 19:25:54+00:00,41.8701023
516,35.3569001,-119.65468,2022-05-23 19:25:54+00:00,60.2445587
517,35.3211162,-119.63086,2022-05-23 19:25:54+00:00,52.2546214
518,35.280951,-119.60385,2022-05-23 19:25:54+00:00,78.3747971
519,35.278347,-119.60106,2022-05-23 19:25:54+00:00,95.0969189
520,35.356941,-119.6548,2022-05-23 19:37:59+00:00,37.8142101
521,35.280494,-119.60354,2022-05-23 19:37:59+00:00,228.39198
522,35.27848,-119.601,2022-05-23 19:37:59+00:00,64.4599871
523,35.2595521,-119.58539,2022-05-23 19:37:59+00:00,85.3028815
524,35.4151122,-118.9452,2022-05-23 19:53:57+00:00,42.3783662
525,35.4149719,-118.94521,2022-05-23 19:57:23+00:00,31.6161782
526,35.415113,-118.94517,2022-05-23 20:08:41+00:00,67.252813
527,35.415036,-118.94528,2022-05-23 20:12:02+00:00,66.2496065
528,35.415167,-118.94525,2022-05-23 20:15:43+00:00,54.3720273
529,35.415155,-118.94526,2022-05-23 20:34:40+00:00,55.7413829
530,35.415152,-118.94523,2022-05-23 20:38:51+00:00,65.2503171
531,35.415142,-118.945267,2022-05-30 18:42:14+00:00,59.60839598
532,35.41529081,-118.9078825,2022-05-30 18:53:53+00:00,17.01656076
533,35.415132,-118.945255,2022-05-30 19:22:59+00:00,35.60033627
534,35.432863,-119.143592,2022-05-30 20:16:34+00:00,58.74497328
535,35.29527625,-118.9171036,2022-05-30 20:43:30+00:00,78.31375757
536,35.432875,-119.143537,2022-05-30 21:22:55+00:00,262.239608
537,36.56926,-100.860348,2022-06-04 15:55:14+00:00,429.4933851
538,29.931215,-90.253519,2022-06-04 15:58:09+00:00,2731.060742
539,29.935104,-90.262639,2022-06-04 15:58:09+00:00,6131.474924
540,36.569226,-100.860494,2022-06-04 16:09:20+00:00,215.1842386
541,36.904094,-100.871547,2022-06-04 16:09:20+00:00,879.8236785
542,36.840584,-100.888024,2022-06-04 16:21:46+00:00,119.4920603
543,37.05522,-100.899871,2022-06-04 16:21:46+00:00,1785.143123
544,30.602954,-91.231627,2022-06-04 17:12:18+00:00,5029.649317
545,30.489393,-91.188088,2022-06-04 17:22:21+00:00,1274.664182
546,30.484952,-91.192203,2022-06-04 17:22:21+00:00,831.9370093
547,29.378471,-94.9002,2022-06-04 20:48:25+00:00,519.4286203
548,36.769979,-101.857787,2022-06-05 21:39:53+00:00,156.0973382
549,36.546082,-101.830691,2022-06-05 21:52:09+00:00,231.8648674
550,36.603097,-101.778981,2022-06-05 22:17:44+00:00,841.4650229
551,36.532173,-101.268745,2022-06-06 17:23:25+00:00,245.7318543
552,36.53212,-101.268797,2022-06-06 17:36:22+00:00,260.6124365
553,36.969154,-101.296958,2022-06-06 17:47:46+00:00,105.0746428
554,36.544309,-101.29538,2022-06-06 17:47:46+00:00,66.60823897
555,36.529441,-101.331725,2022-06-06 18:00:30+00:00,286.0227576
556,36.70377,-101.349207,2022-06-06 18:12:10+00:00,99.34396477
557,36.755816,-101.479092,2022-06-06 19:26:29+00:00,349.5497893
558,36.903867,-101.604405,2022-06-06 20:31:16+00:00,119.8263569
559,27.907995,-97.370214,2022-06-07 18:29:48+00:00,290.8729551
560,29.828238,-95.234547,2022-06-07 20:10:15+00:00,2886.912668
561,29.83074,-95.241767,2022-06-07 20:10:15+00:00,972.6719876
562,29.949144,-95.232315,2022-06-07 20:15:04+00:00,820.5504901
566,27.907997,-97.370201,2022-06-09 18:18:21+00:00,262.7942946
567,27.919435,-97.363601,2022-06-09 18:18:21+00:00,107.4361045
568,27.892133,-97.427006,2022-06-09 18:34:03+00:00,149.5910898
569,28.995889,-95.317632,2022-06-09 19:45:02+00:00,4409.767006
571,29.367759,-94.906727,2022-06-09 19:58:31+00:00,820.8592063
572,29.369946,-94.90262,2022-06-09 19:58:31+00:00,293.36321
573,29.758298,-93.871148,2022-06-09 20:27:30+00:00,640.2167581
574,35.780908,-100.628949,2022-06-10 15:15:38+00:00,589.4391865
575,36.172616,-100.612466,2022-06-10 15:34:07+00:00,864.4440472
576,35.805704,-100.587909,2022-06-10 15:51:41+00:00,207.8251649
578,35.788574,-100.48075,2022-06-10 17:24:58+00:00,536.436103
580,35.697454,-100.384898,2022-06-10 18:38:46+00:00,365.9519182
581,35.463029,-100.396199,2022-06-10 18:38:46+00:00,2733.162464
582,29.755801,-95.016363,2022-06-10 18:51:07+00:00,370.085047
583,29.721899,-95.176688,2022-06-10 18:58:43+00:00,886.5070339
584,29.727601,-95.132715,2022-06-10 18:58:43+00:00,502.003323
585,29.705767,-95.056641,2022-06-10 19:06:48+00:00,786.3460361
586,29.622533,-95.044707,2022-06-10 19:21:15+00:00,374.5279095
587,29.830701,-95.240665,2022-06-10 19:46:46+00:00,423.6244825
589,29.952146,-95.233298,2022-06-10 19:54:14+00:00,3943.743197
590,29.949042,-95.232207,2022-06-10 19:54:14+00:00,1082.259708
591,29.428065,-95.190582,2022-06-10 20:13:20+00:00,4375.87261
592,28.933282,-95.317979,2022-06-10 20:40:20+00:00,4287.392997
593,29.758294,-93.871054,2022-06-10 21:14:42+00:00,1055.213965
594,35.836569,-100.289019,2022-06-11 19:02:38+00:00,151.8433953
595,35.836482,-100.289103,2022-06-11 19:21:00+00:00,183.6310302
596,35.717587,-100.280557,2022-06-11 19:21:00+00:00,666.6181427
597,35.705303,-100.275892,2022-06-11 19:21:00+00:00,665.3295377
598,35.604353,-100.268252,2022-06-11 19:21:00+00:00,1094.998887
599,35.700477,-100.215435,2022-06-11 19:56:29+00:00,869.4785383
600,35.648685,-100.215367,2022-06-11 19:56:29+00:00,291.2447453
601,35.935048,-100.208098,2022-06-11 20:13:06+00:00,771.6330093
602,35.700449,-100.21527,2022-06-11 20:13:06+00:00,871.5482365
603,35.606775,-100.149876,2022-06-11 20:48:11+00:00,3463.798068
605,36.115151,-100.139426,2022-06-11 21:05:29+00:00,784.7046969
606,35.810388,-100.144724,2022-06-11 21:05:29+00:00,658.6230721
608,35.561436,-100.133549,2022-06-11 21:22:24+00:00,689.4847464
609,35.698895,-100.087326,2022-06-11 21:40:26+00:00,491.3943716
610,35.522858,-100.066684,2022-06-11 21:57:09+00:00,971.106297
611,36.078,-100.04682,2022-06-12 16:50:31+00:00,1121.115159
612,35.910743,-100.052972,2022-06-12 16:50:31+00:00,614.1476513
613,35.755967,-100.054922,2022-06-12 16:50:31+00:00,574.3648679
614,36.089985,-100.045156,2022-06-12 17:07:07+00:00,659.7932636
616,35.538485,-99.966267,2022-06-12 17:42:27+00:00,551.859803
617,35.537641,-99.991622,2022-06-12 17:42:27+00:00,635.6441211
618,35.538519,-99.966166,2022-06-12 18:00:17+00:00,740.537221
619,35.697439,-99.966433,2022-06-12 18:00:17+00:00,2118.368433
620,29.829628,-95.234522,2022-06-12 20:49:02+00:00,2043.497772
621,29.95302,-95.232682,2022-06-12 20:55:53+00:00,2525.119066
622,29.949124,-95.231407,2022-06-12 20:55:53+00:00,843.7978776
623,29.427869,-95.18965,2022-06-12 21:14:45+00:00,3779.009204
624,35.654108,-99.883228,2022-06-13 16:16:50+00:00,1873.632385
625,35.654051,-99.883079,2022-06-13 16:36:52+00:00,1425.843739
626,35.854476,-99.802026,2022-06-13 17:30:42+00:00,702.6650805
627,35.965754,-99.779354,2022-06-13 17:51:45+00:00,1218.37175
629,35.413123,-99.723481,2022-06-13 18:41:12+00:00,507.6032405
630,29.758262,-93.871279,2022-06-13 20:32:06+00:00,322.6086773
631,29.758369,-93.871007,2022-06-13 20:37:51+00:00,980.5937566
632,30.053349,-93.758157,2022-06-13 20:54:43+00:00,1268.709187
634,29.981478,-90.468244,2022-06-14 16:31:11+00:00,844.3141999
635,29.934376,-90.261816,2022-06-14 16:31:11+00:00,3947.511407
636,30.212991,-91.007188,2022-06-14 16:49:22+00:00,1073.877838
637,30.088013,-90.867405,2022-06-14 17:00:15+00:00,227.2702141
638,35.458889,-99.669746,2022-06-14 17:21:10+00:00,1535.930276
639,30.602769,-91.231887,2022-06-14 17:40:29+00:00,2129.571605
640,30.489453,-91.188077,2022-06-14 17:49:10+00:00,567.7598821
641,30.484782,-91.19217,2022-06-14 17:49:10+00:00,327.6994288
642,30.482125,-91.186407,2022-06-14 17:49:10+00:00,163.019485
643,30.483867,-91.172706,2022-06-14 17:49:10+00:00,369.835524
644,29.759795,-93.871069,2022-06-14 19:06:29+00:00,633.9190437
650,35.596226,-99.47345,2022-06-14 19:44:55+00:00,1019.73401
651,35.596313,-99.473312,2022-06-14 20:04:37+00:00,2014.46106
653,30.213002,-91.007091,2022-06-15 17:32:45+00:00,311.9218501
654,30.196202,-91.100528,2022-06-15 18:08:34+00:00,72.16880501
655,30.602894,-91.232754,2022-06-15 18:27:34+00:00,1186.198406
656,30.489333,-91.188016,2022-06-15 18:37:39+00:00,623.9478632
657,35.592242,-99.420147,2022-06-15 19:43:22+00:00,348.7386493
658,35.681604,-99.28327,2022-06-16 17:46:30+00:00,634.1717038
659,35.592285,-99.420149,2022-06-16 19:12:33+00:00,463.9142957
660,28.987926,-95.312378,2022-06-17 17:38:21+00:00,1771.592317
661,28.988483,-95.312776,2022-06-17 17:46:47+00:00,347.7236757
662,29.424568,-95.192155,2022-06-17 18:15:18+00:00,153.5594136
663,29.427967,-95.190812,2022-06-17 18:15:18+00:00,821.0131959
664,29.680274,-94.918819,2022-06-17 18:26:15+00:00,1060.659431
665,29.681164,-94.917508,2022-06-17 18:26:15+00:00,812.1292703
666,29.680375,-94.919323,2022-06-17 18:31:49+00:00,1139.179024
667,29.681412,-94.918748,2022-06-17 18:31:49+00:00,1273.09194
668,29.772372,-94.904796,2022-06-17 18:37:04+00:00,205.623284
669,29.772195,-94.904902,2022-06-17 18:42:54+00:00,299.687039
670,29.951287,-95.232666,2022-06-17 19:00:47+00:00,701.2779639
671,29.95287,-95.232735,2022-06-17 19:18:47+00:00,630.3561429
672,29.949542,-95.232794,2022-06-17 19:18:47+00:00,104.1591576
673,29.772417,-94.904781,2022-06-17 19:31:58+00:00,489.1576772
674,29.750403,-94.92603,2022-06-17 19:31:58+00:00,866.188119
675,29.379192,-95.062202,2022-06-17 19:56:23+00:00,492.7179309
676,29.426935,-95.191411,2022-06-17 20:01:22+00:00,630.5092828
677,29.706701,-95.078183,2022-06-17 20:31:13+00:00,1611.326433
678,29.622636,-95.044841,2022-06-17 20:43:50+00:00,658.5757639
679,29.622644,-95.044711,2022-06-17 20:52:20+00:00,740.2090528
681,29.93477,-90.262951,2022-06-18 15:02:17+00:00,5169.646902
682,36.49925,-101.679965,2022-06-18 15:43:00+00:00,436.5917645
684,30.489363,-91.188085,2022-06-18 16:31:07+00:00,495.9946112
685,30.603922,-91.232642,2022-06-18 16:42:07+00:00,534.4532638
686,30.603297,-91.234858,2022-06-18 16:57:16+00:00,976.8208459
688,30.053555,-93.332977,2022-06-18 19:46:41+00:00,880.9128316
691,47.744285,-102.776233,2022-06-22 16:01:39+00:00,2903.57297
692,47.76233781,-103.1129276,2022-06-22 16:18:56+00:00,3494.392701
693,47.792101,-103.38649,2022-06-22 17:02:29+00:00,1645.416459
694,47.79100262,-103.3497629,2022-06-22 17:02:29+00:00,1136.903746
695,47.801108,-102.918084,2022-06-22 17:02:29+00:00,4161.427309
696,47.82073313,-102.5174108,2022-06-22 17:26:13+00:00,1553.340459
697,47.8488558,-103.3433163,2022-06-22 17:43:36+00:00,668.7908194
698,47.858815,-103.189847,2022-06-22 18:07:20+00:00,3231.867466
699,47.84968859,-102.6358059,2022-06-22 18:07:20+00:00,380.4802648
700,48.170835,-102.81675,2022-06-23 15:20:12+00:00,705.0704397
701,48.169786,-102.506458,2022-06-23 15:20:12+00:00,1230.939163
702,48.111472,-103.046494,2022-06-23 16:00:11+00:00,1711.895703
703,48.109791,-102.858867,2022-06-23 16:00:11+00:00,1887.829158
704,48.110136,-102.837535,2022-06-23 16:00:11+00:00,1475.218991
705,48.110693,-102.577569,2022-06-23 16:00:11+00:00,1318.467451
706,48.109993,-102.83738,2022-06-23 16:23:43+00:00,1752.374309
707,48.077002,-102.774256,2022-06-23 16:40:48+00:00,727.884284
708,48.03979,-103.464203,2022-06-23 17:23:33+00:00,633.517679
709,47.99169026,-102.645141,2022-06-23 18:04:41+00:00,229.0267021
710,47.984904,-103.354196,2022-06-23 18:27:34+00:00,855.5892842
711,47.94652085,-103.5000342,2022-06-23 19:07:29+00:00,144.8676975
712,42.087766,-82.864812,2022-06-25 13:49:48+00:00,972.2987618
713,42.309615,-82.050539,2022-06-25 14:02:49+00:00,211.8717466
714,42.31539,-82.054742,2022-06-25 14:02:49+00:00,148.6569349
715,42.976146,-81.876627,2022-06-25 14:15:34+00:00,159.9624982
716,42.975997,-81.872102,2022-06-25 14:15:34+00:00,1372.086105
717,42.974675,-81.869031,2022-06-25 14:15:34+00:00,470.080882
718,42.811314,-81.334213,2022-06-25 14:25:33+00:00,1385.094534
719,42.809495,-81.333381,2022-06-25 14:25:33+00:00,598.5773761
721,42.089958,-82.866368,2022-06-25 17:28:25+00:00,1242.708988
722,42.087747,-82.86479,2022-06-25 17:28:25+00:00,401.6936278
723,42.088861,-82.86391,2022-06-25 17:28:25+00:00,484.3990168
726,42.975995,-81.873478,2022-06-25 17:56:20+00:00,1191.962121
727,42.974747,-81.869028,2022-06-25 17:56:20+00:00,348.021545
728,42.809492,-81.333327,2022-06-25 18:06:10+00:00,393.4983583
729,43.077265,-79.793026,2022-06-25 18:50:01+00:00,254.4557826
732,47.740167,-103.328758,2022-06-26 16:02:46+00:00,4012.917776
733,47.734905,-102.642447,2022-06-26 16:02:46+00:00,10562.56419
734,47.760101,-103.026683,2022-06-26 16:24:14+00:00,3081.294986
735,42.310313,-82.052395,2022-06-27 13:33:52+00:00,253.4483974
736,42.088758,-82.864902,2022-06-27 14:05:36+00:00,2559.149167
737,42.973859,-81.869576,2022-06-27 14:25:39+00:00,1713.418262
738,42.809955,-81.333212,2022-06-27 14:36:12+00:00,544.6801403
739,42.808855,-81.33279,2022-06-27 14:36:12+00:00,871.4690453
740,47.875255,-102.689158,2022-06-27 15:01:52+00:00,1797.340473
744,42.088338,-82.865653,2022-06-27 16:35:36+00:00,963.7415542
745,42.089546,-82.864357,2022-06-27 16:35:36+00:00,591.5549239
746,47.972826,-103.203271,2022-06-27 16:36:54+00:00,951.9103045
747,48.006601,-103.389411,2022-06-27 16:58:40+00:00,921.8825779
748,48.006602,-103.389418,2022-06-27 17:15:57+00:00,665.9538803
749,48.051505,-103.219657,2022-06-27 17:37:42+00:00,416.2996651
750,48.053085,-102.872965,2022-06-27 17:54:41+00:00,1535.473059
751,45.746227,-73.539402,2022-06-28 13:26:27+00:00,1850.207732
753,45.746964,-73.535219,2022-06-28 19:51:31+00:00,1333.257738
755,42.809409,-81.33205,2022-06-30 13:50:47+00:00,2271.808724
756,42.976333,-81.869478,2022-06-30 14:02:04+00:00,2362.505948
758,42.089561,-82.865516,2022-06-30 14:26:05+00:00,1595.323047
759,42.088737,-82.863981,2022-06-30 14:26:05+00:00,1042.910467
760,42.164597,-83.207467,2022-06-30 14:33:13+00:00,2236.194406
764,42.262317,-83.433016,2022-06-30 15:22:22+00:00,2680.967607
766,42.095014,-83.432541,2022-06-30 15:30:39+00:00,124.5734423
767,41.517563,-84.585494,2022-06-30 15:51:59+00:00,161.1110363
768,41.31046,-82.1732,2022-06-30 16:25:31+00:00,573.1922511
769,40.972887,-82.483583,2022-06-30 16:34:00+00:00,1092.319744
770,40.971249,-82.480332,2022-06-30 16:34:00+00:00,329.9591823
771,40.965798,-82.485942,2022-06-30 16:34:00+00:00,220.4176478
773,40.820196,-82.870715,2022-06-30 16:42:45+00:00,165.4688653
775,40.427386,-80.917378,2022-06-30 17:06:35+00:00,1353.400903
776,40.994355,-80.534395,2022-06-30 17:19:28+00:00,620.0899697
777,40.996782,-80.532594,2022-06-30 17:19:28+00:00,716.0368715
778,40.996169,-80.52876,2022-06-30 17:19:28+00:00,1186.979675
779,40.428551,-80.919883,2022-06-30 17:40:18+00:00,1732.110046
781,40.497623,-81.520797,2022-06-30 17:48:41+00:00,4099.177777
782,40.993305,-80.528714,2022-06-30 19:46:20+00:00,547.9362529
784,40.42748,-80.918231,2022-06-30 19:59:02+00:00,2073.274731
786,40.97378,-82.483484,2022-06-30 20:23:14+00:00,1324.59714
787,40.820732,-82.870055,2022-06-30 20:32:29+00:00,354.9124372
788,41.308802,-82.170455,2022-06-30 20:55:22+00:00,2394.317281
792,41.306695,-82.168577,2022-07-21 14:09:40+00:00,5024.475196
794,42.261683,-83.431114,2022-07-21 14:47:24+00:00,4442.520785
801,39.082421,-82.956074,2022-07-22 15:37:36+00:00,3608.492239
831,53.312792,-114.328457,2022-08-24 18:36:43+00:00,167.320561
832,49.725536,-114.802378,2022-09-02 19:12:24+00:00,1047.376963
833,50.191659,-114.871544,2022-09-02 19:35:54+00:00,796.8551226
834,50.193976,-114.874531,2022-09-02 19:35:54+00:00,932.1606729
835,50.194256,-114.876864,2022-09-02 19:35:54+00:00,589.148365
836,50.195308,-114.87122,2022-09-02 19:35:54+00:00,459.0117719
837,50.188567,-114.902655,2022-09-02 19:35:54+00:00,971.2712059
838,50.183065,-114.899955,2022-09-02 19:35:54+00:00,905.3892863
839,50.123689,-114.883974,2022-09-02 19:35:54+00:00,106.1340086
840,50.119769,-114.879841,2022-09-02 19:35:54+00:00,150.3115953
841,50.204622,-114.89903,2022-09-02 19:35:54+00:00,372.9289986
842,50.191987,-114.837046,2022-09-02 19:42:01+00:00,579.5202014
843,50.119344,-114.880252,2022-09-03 18:43:12+00:00,225.2349849
844,50.193056,-114.876831,2022-09-03 18:43:12+00:00,151.1155967
845,50.19265,-114.886642,2022-09-03 18:43:12+00:00,33.58391477
846,50.208947,-114.896501,2022-09-03 18:43:12+00:00,386.4869688
847,50.188764,-114.900801,2022-09-03 18:43:12+00:00,857.8019322
848,50.184008,-114.897394,2022-09-03 18:43:12+00:00,1057.282125
849,50.193462,-114.869844,2022-09-03 18:53:20+00:00,164.0158451
850,50.191859,-114.834541,2022-09-03 18:53:20+00:00,510.1840442
851,50.19426,-114.845726,2022-09-03 18:53:20+00:00,183.3533714
852,50.156122,-114.902228,2022-09-03 19:04:13+00:00,346.691015
853,50.183056,-114.900063,2022-09-03 19:04:13+00:00,588.7212798
854,50.188469,-114.902438,2022-09-03 19:04:13+00:00,1242.406411
855,50.192513,-114.886718,2022-09-03 19:04:13+00:00,94.09379601
856,50.193467,-114.876416,2022-09-03 19:04:13+00:00,236.6916075
857,50.209249,-114.891872,2022-09-03 19:04:13+00:00,338.1127812
858,50.155753,-114.90269,2022-09-03 19:10:32+00:00,205.8173165
861,50.193334,-114.876846,2022-09-03 19:10:32+00:00,129.9879304
863,49.739265,-114.818443,2022-09-03 19:30:07+00:00,978.9763964
874,32.870346,-111.896815,2022-09-06 19:17:39+00:00,225.7658542
875,50.118722,-114.880338,2022-09-06 19:20:17+00:00,376.97549
880,50.187932,-114.897206,2022-09-06 19:20:17+00:00,972.8587562
881,50.192378,-114.837619,2022-09-06 19:26:44+00:00,619.9088638
882,49.74407,-114.837739,2022-09-06 19:57:51+00:00,525.8098686
883,49.738426,-114.816041,2022-09-06 20:02:50+00:00,1299.924281
886,49.744148,-114.838747,2022-09-06 20:27:47+00:00,731.3179998
887,50.119057,-114.880526,2022-09-06 20:59:37+00:00,490.9957971
892,50.197272,-114.896936,2022-09-06 20:59:37+00:00,3131.97276
895,40.994604,-80.534108,2022-09-09 15:15:53+00:00,2540.589719
896,40.994487,-80.529824,2022-09-09 15:15:53+00:00,2097.719738
897,40.992753,-80.534009,2022-09-09 15:23:19+00:00,2429.588747
898,40.994383,-80.530948,2022-09-09 15:23:19+00:00,2250.085822
899,40.994552,-80.530825,2022-09-09 15:31:00+00:00,1494.0801
900,40.993251,-80.530494,2022-09-09 15:39:05+00:00,2676.737187
904,40.496422,-81.519136,2022-09-09 16:04:26+00:00,2811.75507
905,40.495616,-81.519929,2022-09-09 16:09:28+00:00,2618.444478
910,40.495864,-81.520508,2022-09-09 16:35:37+00:00,2449.452028
911,40.495585,-81.519697,2022-09-09 16:40:38+00:00,1752.222147
915,40.49856,-81.521592,2022-09-09 17:03:47+00:00,4074.812539
916,40.497085,-81.523244,2022-09-09 17:03:47+00:00,4632.051371
917,40.498616,-81.521442,2022-09-09 17:09:08+00:00,2495.592501
918,40.49555,-81.518868,2022-09-09 17:09:08+00:00,1270.900229
919,40.495475,-81.518555,2022-09-09 17:14:14+00:00,1103.390517
920,40.496905,-81.521253,2022-09-09 17:14:14+00:00,2224.447044
921,41.305732,-82.169299,2022-09-09 17:32:06+00:00,575.010393
922,41.312109,-82.169583,2022-09-09 17:32:06+00:00,982.5172013
923,41.30942,-82.171501,2022-09-09 18:09:51+00:00,2349.736024
924,41.307536,-82.173778,2022-09-09 18:09:51+00:00,1212.473919
925,41.306076,-82.169536,2022-09-09 18:15:02+00:00,556.491303
926,41.310141,-82.174233,2022-09-09 18:15:02+00:00,3091.280069
927,41.310489,-82.169656,2022-09-09 18:15:02+00:00,864.725997
928,41.307568,-82.17377,2022-09-09 18:15:02+00:00,1466.925053
929,41.306119,-82.169693,2022-09-09 18:20:05+00:00,1389.580863
930,41.310023,-82.17125,2022-09-09 18:20:05+00:00,1917.374673
931,41.30721,-82.171316,2022-09-09 18:20:05+00:00,1667.497913
932,41.307669,-82.173751,2022-09-09 18:20:05+00:00,1616.873442
933,41.309609,-82.171758,2022-09-09 18:25:41+00:00,2641.345213
934,41.306606,-82.17441,2022-09-09 18:25:41+00:00,782.7247089
935,41.309711,-82.170371,2022-09-09 18:30:59+00:00,1830.489693
944,42.906432,-82.593737,2022-09-15 16:16:27+00:00,1686.766523
