plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,plume_png_object,plume_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider
GAO20220909t160928p0000-A,40.495616,-81.519929,2022-09-09T16:09:28+00,Solid Waste (6A),CH4,mf,"[-81.5300311540328, 40.492802222823244, -81.51465526219373, 40.504445048524865]",GAO,,,2618.444478,749.4546809,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t161902p0000-A,40.427931,-80.919901,2022-09-09T16:19:02+00,Solid Waste (6A),CH4,mf,"[-80.92492940268717, 40.4249908284326, -80.90944822012204, 40.43677493201335]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220909t161902p0000-B,40.42818,-80.913542,2022-09-09T16:19:02+00,Solid Waste (6A),CH4,mf,"[-80.92163423332022, 40.42279408372021, -80.90634823575638, 40.434430007550475]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220909t162622p0000-A,40.427767,-80.919309,2022-09-09T16:26:22+00,Solid Waste (6A),CH4,mf,"[-80.92821315371857, 40.422342185629944, -80.91273252746524, 40.43412632984774]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220909t162622p0000-B,40.428169,-80.913507,2022-09-09T16:26:22+00,Solid Waste (6A),CH4,mf,"[-80.9215570243645, 40.42288212765634, -80.90607638051937, 40.43466619066563]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220909t163537p0000-A,40.495864,-81.520508,2022-09-09T16:35:37+00,Solid Waste (6A),CH4,mf,"[-81.53031770408211, 40.49246923077978, -81.51494188428977, 40.50411205971671]",GAO,,,2449.452028,693.9639286,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t164038p0000-A,40.495585,-81.519697,2022-09-09T16:40:38+00,Solid Waste (6A),CH4,mf,"[-81.53302408872162, 40.49323559992676, -81.51485785497105, 40.507098612515044]",GAO,,,1752.222147,716.8455719,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t165024p0000-A,40.427962,-80.920005,2022-09-09T16:50:24+00,Solid Waste (6A),CH4,mf,"[-80.92582599898415, 40.42404070631221, -80.90574593747768, 40.43932524337688]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220909t165024p0000-B,40.427621,-80.917808,2022-09-09T16:50:24+00,Solid Waste (6A),CH4,mf,"[-80.92582599898415, 40.42404070631221, -80.90574593747768, 40.43932524337688]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220909t165024p0000-C,40.427464,-80.916116,2022-09-09T16:50:24+00,Solid Waste (6A),CH4,mf,"[-80.92450447581619, 40.424674804855826, -80.90863499774586, 40.43675450486445]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220909t170347p0000-A,40.49856,-81.521592,2022-09-09T17:03:47+00,Solid Waste (6A),CH4,mf,"[-81.53126638332235, 40.491969618615535, -81.51589066424795, 40.503612457988226]",GAO,,,4074.812539,1177.155347,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t170347p0000-B,40.497085,-81.523244,2022-09-09T17:03:47+00,Solid Waste (6A),CH4,mf,"[-81.53126638332235, 40.491969618615535, -81.51589066424795, 40.503612457988226]",GAO,,,4632.051371,1291.857326,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t170908p0000-A,40.498616,-81.521442,2022-09-09T17:09:08+00,Solid Waste (6A),CH4,mf,"[-81.5302530972688, 40.492466162928025, -81.51487727909442, 40.50410899117079]",GAO,,,2495.592501,628.3585348,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t170908p0000-B,40.49555,-81.518868,2022-09-09T17:09:08+00,Solid Waste (6A),CH4,mf,"[-81.52681575807809, 40.49012706683529, -81.51163500999229, 40.50167130380753]",GAO,,,1270.900229,436.0283197,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t171414p0000-A,40.495475,-81.518555,2022-09-09T17:14:14+00,Solid Waste (6A),CH4,mf,"[-81.52700984916851, 40.49008374915359, -81.51169919504042, 40.50177610298513]",GAO,,,1103.390517,517.5620969,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t171414p0000-B,40.496905,-81.521253,2022-09-09T17:14:14+00,Solid Waste (6A),CH4,mf,"[-81.52941691576032, 40.49158459487444, -81.5140411573949, 40.503276860984855]",GAO,,,2224.447044,563.8513776,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t173206p0000-A,41.305732,-82.169299,2022-09-09T17:32:06+00,Solid Waste (6A),CH4,mf,"[-82.17724758474986, 41.30027887100833, -82.16187176988367, 41.31187845241276]",GAO,,,575.010393,227.7289188,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t173206p0000-B,41.312109,-82.169583,2022-09-09T17:32:06+00,Solid Waste (6A),CH4,mf,"[-82.17881046516422, 41.306683066660945, -82.16343312649572, 41.318282658161586]",GAO,,,982.5172013,466.3300271,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t180951p0000-A,41.30942,-82.171501,2022-09-09T18:09:51+00,Solid Waste (6A),CH4,mf,"[-82.18057113671134, 41.30512258119517, -82.16519400465, 41.316672938383626]",GAO,,,2349.736024,1235.905674,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t180951p0000-B,41.307536,-82.173778,2022-09-09T18:09:51+00,Solid Waste (6A),CH4,mf,"[-82.18255377545233, 41.30139285935012, -82.16711193100059, 41.312943127953915]",GAO,,,1212.473919,790.3681822,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t181502p0000-A,41.306076,-82.169536,2022-09-09T18:15:02+00,Solid Waste (6A),CH4,mf,"[-82.17746569666069, 41.300931643930454, -82.1620240230753, 41.312481866432584]",GAO,,,556.491303,268.8844115,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t181502p0000-B,41.310141,-82.174233,2022-09-09T18:15:02+00,Solid Waste (6A),CH4,mf,"[-82.18495125256442, 41.30584222624026, -82.16372492937936, 41.321785423316435]",GAO,,,3091.280069,1290.024981,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t181502p0000-C,41.310489,-82.169656,2022-09-09T18:15:02+00,Solid Waste (6A),CH4,mf,"[-82.17735220291506, 41.305086699783374, -82.16197525710874, 41.316686278977784]",GAO,,,864.725997,655.1470432,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t181502p0000-D,41.307568,-82.17377,2022-09-09T18:15:02+00,Solid Waste (6A),CH4,mf,"[-82.18221187850767, 41.30157659233724, -82.16676999486842, 41.3131268577038]",GAO,,,1466.925053,891.1800148,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t182005p0000-A,41.306119,-82.169693,2022-09-09T18:20:05+00,Solid Waste (6A),CH4,mf,"[-82.17691297966564, 41.300413121587965, -82.1615369985795, 41.31196344851372]",GAO,,,1389.580863,553.3725753,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t182005p0000-B,41.310023,-82.17125,2022-09-09T18:20:05+00,Solid Waste (6A),CH4,mf,"[-82.18009110311152, 41.304508293473205, -82.16464855352841, 41.31605853757637]",GAO,,,1917.374673,895.7366281,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t182005p0000-C,41.30721,-82.171316,2022-09-09T18:20:05+00,Solid Waste (6A),CH4,mf,"[-82.18009110311152, 41.304508293473205, -82.16464855352841, 41.31605853757637]",GAO,,,1667.497913,960.8620584,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t182005p0000-D,41.307669,-82.173751,2022-09-09T18:20:05+00,Solid Waste (6A),CH4,mf,"[-82.18072050557616, 41.303049369875595, -82.16527843200765, 41.31464887161946]",GAO,,,1616.873442,820.7087192,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t182541p0000-A,41.309609,-82.171758,2022-09-09T18:25:41+00,Solid Waste (6A),CH4,mf,"[-82.17936001410821, 41.30457678579329, -82.16398316373946, 41.31617638371705]",GAO,,,2641.345213,1297.090726,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t182541p0000-B,41.306606,-82.17441,2022-09-09T18:25:41+00,Solid Waste (6A),CH4,mf,"[-82.17998203749782, 41.30420649041726, -82.16460512785793, 41.315756842838844]",GAO,,,782.7247089,382.4729705,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220909t183059p0000-A,41.309711,-82.170371,2022-09-09T18:30:59+00,Solid Waste (6A),CH4,mf,"[-82.18463827946495, 41.30474244529792, -82.16321514177929, 41.320833723921865]",GAO,,,1830.489693,774.1355286,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220915t150742p0000-A,40.819348,-82.872907,2022-09-15T15:07:42+00,Solid Waste (6A),CH4,mf,"[-82.88069226890136, 40.81397514033441, -82.86555204317992, 40.825432813449915]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220915t150742p0000-B,40.817592,-82.871458,2022-09-15T15:07:42+00,Solid Waste (6A),CH4,mf,"[-82.88064887773416, 40.813575092140624, -82.86537806259518, 40.825181035218904]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220915t151548p0000-A,40.96459,-82.486661,2022-09-15T15:15:48+00,Solid Waste (6A),CH4,mf,"[-82.49397976259657, 40.960093565690826, -82.47861407016659, 40.97169619943404]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220915t151548p0000-B,40.972807,-82.482681,2022-09-15T15:15:48+00,Solid Waste (6A),CH4,mf,"[-82.49049968208932, 40.96609803453372, -82.47519788258067, 40.97770074456381]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220915t160032p0000-A,42.762651,-82.740641,2022-09-15T16:00:32+00,Solid Waste (6A),CH4,mf,"[-82.74838807815183, 42.75596510503706, -82.7326509752553, 42.76756839551422]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220915t160032p0000-B,42.759293,-82.737516,2022-09-15T16:00:32+00,Solid Waste (6A),CH4,mf,"[-82.74787576823744, 42.75559680658593, -82.73207136955041, 42.76720019775577]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220915t160625p0000-A,42.76334,-82.745423,2022-09-15T16:06:25+00,Solid Waste (6A),CH4,mf,"[-82.75191411767051, 42.755551365446806, -82.73624435307407, 42.7670065563325]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220915t161125p0000-A,42.76208,-82.74032,2022-09-15T16:11:25+00,Solid Waste (6A),CH4,mf,"[-82.75680882689417, 42.754238158630585, -82.73448080032564, 42.770581472294616]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220915t161627p0000-A,42.906432,-82.593737,2022-09-15T16:16:27+00,Solid Waste (6A),CH4,mf,"[-82.6037734097258, 42.901919858989764, -82.58800064159404, 42.91347264589417]",GAO,,,1686.766523,694.6028341,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220915t162206p0000-A,42.905561,-82.5944,2022-09-15T16:22:06+00,Solid Waste (6A),CH4,mf,"[-82.60572916962666, 42.90164213983648, -82.58604673403907, 42.916008933762804]",GAO,,,1353.507543,686.9469062,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220915t162206p0000-B,42.904351,-82.592939,2022-09-15T16:22:06+00,Solid Waste (6A),CH4,mf,"[-82.60494370517199, 42.90136940765304, -82.58580079713005, 42.91539050287372]",GAO,,,1251.461676,522.1449524,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220915t162731p0000-A,42.905104,-82.596638,2022-09-15T16:27:31+00,Solid Waste (6A),CH4,mf,"[-82.60328487831433, 42.90026696009386, -82.58751253656828, 42.9118197444642]",GAO,,,1378.165535,583.555395,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220915t162731p0000-B,42.903434,-82.594897,2022-09-15T16:27:31+00,Solid Waste (6A),CH4,mf,"[-82.60328487831433, 42.90026696009386, -82.58751253656828, 42.9118197444642]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220915t170925p0000-A,40.972156,-82.481701,2022-09-15T17:09:25+00,Solid Waste (6A),CH4,mf,"[-82.49522138439542, 40.962915997160316, -82.47880870472382, 40.97535797495166]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220915t170925p0000-B,40.966152,-82.48534,2022-09-15T17:09:25+00,Solid Waste (6A),CH4,mf,"[-82.49777886899767, 40.961622935378465, -82.47894688966346, 40.97579298301182]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220915t170925p0000-C,40.971255,-82.48513,2022-09-15T17:09:25+00,Solid Waste (6A),CH4,mf,"[-82.49777886899767, 40.961622935378465, -82.47894688966346, 40.97579298301182]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
ang20220916t175426-A,36.062864,-119.118984,2022-09-16T17:54:26+00,Livestock (4B),CH4,mf,"[-119.12414422426103, 36.05869341832412, -119.11370107767029, 36.067135356012855]",ang,,,19.6075514,9.277647037,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t181950-A,36.412267,-119.367808,2022-09-16T18:19:50+00,Livestock (4B),CH4,mf,"[-119.37207445118287, 36.40884278289166, -119.36472083271572, 36.41478683521498]",ang,,,208.4361509,83.91959345,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t183218-A,36.701703,-120.093406,2022-09-16T18:32:18+00,Livestock (4B),CH4,mf,"[-120.09671536748478, 36.69823197658391, -120.08920453332408, 36.70422781525845]",ang,,,673.7270085,168.9398685,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t184626-A,36.3373,-119.515259,2022-09-16T18:46:26+00,Livestock (4B),CH4,mf,"[-119.51866487518433, 36.33438874451899, -119.51118943922602, 36.340410519723314]",ang,,,82.00570466,57.33855433,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t184626-B,36.322101,-119.518057,2022-09-16T18:46:26+00,Livestock (4B),CH4,mf,"[-119.52343071766533, 36.31848893197016, -119.51411233187912, 36.32599674043514]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220916t185235-A,36.236862,-119.571003,2022-09-16T18:52:35+00,Livestock (4B),CH4,mf,"[-119.57475480755254, 36.23418095846822, -119.56728912463308, 36.2402026048699]",ang,,,75.59646371,17.89510713,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t185235-B,36.300982,-119.519928,2022-09-16T18:52:35+00,Livestock (4B),CH4,mf,"[-119.5237970344702, 36.29799352493939, -119.51635735136024, 36.30396323216105]",ang,,,92.82892751,24.96583962,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t185235-C,36.320948,-119.513901,2022-09-16T18:52:35+00,Livestock (4B),CH4,mf,"[-119.51809295354472, 36.31839613523228, -119.51065123292258, 36.32439198288939]",ang,,,374.2968229,95.01446282,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t185801-A,36.280884,-119.528268,2022-09-16T18:58:01+00,Livestock (4B),CH4,mf,"[-119.53319437502036, 36.277714890291136, -119.52575664908605, 36.28368457836568]",ang,,,196.6253144,60.65118909,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t193102-A,36.030621,-119.508072,2022-09-16T19:31:02+00,Livestock (4B),CH4,mf,"[-119.51280927552163, 36.02147612664381, -119.49627262856103, 36.034849775652255]",ang,,,243.6224051,103.5910097,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t193102-B,36.014474,-119.484522,2022-09-16T19:31:02+00,Livestock (4B),CH4,mf,"[-119.48800261857637, 36.011158692656345, -119.48055768629888, 36.01715461873059]",ang,,,108.8290944,45.9716735,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t193102-C,36.002574,-119.461403,2022-09-16T19:31:02+00,Livestock (4B),CH4,mf,"[-119.46496009948719, 35.99963418506236, -119.45761267226358, 36.00557818209666]",ang,,,138.727254,67.60224393,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t193655-A,36.0732,-119.440729,2022-09-16T19:36:55+00,Livestock (4B),CH4,mf,"[-119.44334517258315, 36.06979748052204, -119.43595898431845, 36.0757935815673]",ang,,,96.71415444,47.28735289,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t193655-B,36.100285,-119.358456,2022-09-16T19:36:55+00,Oil & Gas (1B2),CH4,mf,"[-119.36209457438508, 36.09729992500954, -119.35470534640099, 36.10327032480076]",ang,,,124.066606,65.11655469,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t195038-A,35.473772,-119.430168,2022-09-16T19:50:38+00,Livestock (4B),CH4,mf,"[-119.43372576782444, 35.47038782702199, -119.42645853689268, 35.4763322259364]",ang,,,710.7315862,320.1797759,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t200403-A,35.215274,-119.185182,2022-09-16T20:04:03+00,Livestock (4B),CH4,mf,"[-119.18868735570125, 35.21206913320524, -119.18141039157648, 35.21801436588525]",ang,,,178.7806572,76.01039942,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t200844-A,35.209705,-119.20964,2022-09-16T20:08:44+00,Oil & Gas (1B2),CH4,mf,"[-119.21335953568952, 35.20663282588546, -119.20608314369163, 35.21257798923196]",ang,,,105.2128391,46.57907382,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t200844-B,35.165888,-119.100057,2022-09-16T20:08:44+00,Livestock (4B),CH4,mf,"[-119.10408828698878, 35.163084648882325, -119.09684719420596, 35.16903021964574]",ang,,,80.13512667,40.36174047,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t210907-A,33.719523,-117.697688,2022-09-16T21:09:07+00,Solid Waste (6A),CH4,mf,"[-117.70196204883587, 33.715626271427716, -117.6934812048933, 33.72268037109203]",ang,,,78.71173917,35.53320429,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220916t211614-A,33.638429,-117.956731,2022-09-16T21:16:14+00,Solid Waste (6A),CH4,mf,"[-117.95999777754749, 33.63647389888458, -117.95218214528002, 33.64295191444015]",ang,,,604.9883311,54.50044807,,,,,hrrr,AVIRIS-NG,NASA-JPL
GAO20220917t165141p0001-A,42.159317,-83.212189,2022-09-17T16:51:41+00,Solid Waste (6A),CH4,mf,"[-83.22097005629819, 42.154669471820284, -83.20544482481772, 42.1661778353019]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220917t165141p0002-A,42.159921,-83.207826,2022-09-17T16:51:41+00,Solid Waste (6A),CH4,mf,"[-83.21598500021696, 42.154554292673154, -83.20052633188627, 42.16606272827462]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220917t165141p0002-B,42.161458,-83.213689,2022-09-17T16:51:41+00,Solid Waste (6A),CH4,mf,"[-83.22155190449546, 42.15612468601959, -83.20602617590527, 42.16758376521197]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220917t170029p0000-A,42.160882,-83.211666,2022-09-17T17:00:29+00,Solid Waste (6A),CH4,mf,"[-83.21965783632557, 42.1554680802223, -83.20413242199034, 42.166976434000944]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220917t171035p0000-A,42.707981,-83.246804,2022-09-17T17:10:35+00,Solid Waste (6A),CH4,mf,"[-83.25524871530916, 42.701987597914965, -83.23965462392609, 42.71344649875211]",GAO,,,1356.50217,320.8852776,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220917t171600p0000-A,42.705797,-83.245752,2022-09-17T17:16:00+00,Solid Waste (6A),CH4,mf,"[-83.25405582914026, 42.70056210027988, -83.23846223922786, 42.71207028255015]",GAO,,,1018.068269,334.7487827,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220917t172040p0000-A,42.706996,-83.247838,2022-09-17T17:20:40+00,Solid Waste (6A),CH4,mf,"[-83.25525466450344, 42.70188874888323, -83.23966059777057, 42.71334764985292]",GAO,,,754.4798112,239.2557978,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220917t174255p0000-A,42.261916,-83.433171,2022-09-17T17:42:55+00,Solid Waste (6A),CH4,mf,"[-83.43869792664867, 42.25876559536205, -83.42314513940646, 42.27022600601182]",GAO,,,1074.384404,134.4762628,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220920t160303p0000-A,33.709397,-87.057447,2022-09-20T16:03:03+00,Solid Waste (6A),CH4,mf,"[-87.06162196981688, 33.703605395327834, -87.04829524705369, 33.714641948376816]",GAO,,,1776.45303,469.1705441,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220920t160817p0000-A,33.709236,-87.057454,2022-09-20T16:08:17+00,Solid Waste (6A),CH4,mf,"[-87.06227549533209, 33.704597384549714, -87.04900826952365, 33.715633807914585]",GAO,,,1339.87678,572.9003942,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220920t161247p0000-B,33.713026,-86.857028,2022-09-20T16:12:47+00,Solid Waste (6A),CH4,mf,"[-86.86348831446219, 33.70864845377101, -86.85022037474936, 33.71968495033034]",GAO,,,4095.191783,1122.284741,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220920t161626p0000-A,33.716403,-86.857675,2022-09-20T16:16:26+00,Solid Waste (6A),CH4,mf,"[-86.86408382386075, 33.70746088960112, -86.84950687459019, 33.71963582134263]",GAO,,,2417.308771,683.2600449,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220920t162542p0000-A,33.603734,-86.518331,2022-09-20T16:25:42+00,Solid Waste (6A),CH4,mf,"[-86.52499087563882, 33.59931989668792, -86.51173956739372, 33.61040606212818]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220920t163209p0000-A,33.603703,-86.518595,2022-09-20T16:32:09+00,Solid Waste (6A),CH4,mf,"[-86.52535279174454, 33.59818034466187, -86.51210181462893, 33.609216891539475]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220920t164419p0000-A,33.708189,-87.057105,2022-09-20T16:44:19+00,Solid Waste (6A),CH4,mf,"[-87.0648867667449, 33.70365366449545, -87.051560039068, 33.714690215410855]",GAO,,,1045.400187,297.3246398,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220920t164828p0000-A,33.711352,-87.057483,2022-09-20T16:48:28+00,Solid Waste (6A),CH4,mf,"[-87.06197888191794, 33.70459737427983, -87.04865184848153, 33.71568354577934]",GAO,,,2386.785146,645.9687722,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220920t165303p0000-A,33.709455,-87.057443,2022-09-20T16:53:03+00,Solid Waste (6A),CH4,mf,"[-87.06227485822461, 33.703456308203585, -87.04894800043367, 33.714542480888966]",GAO,,,2730.678757,964.2872859,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220920t165827p0000-A,33.708504,-87.056707,2022-09-20T16:58:27+00,Solid Waste (6A),CH4,mf,"[-87.06280909101179, 33.70345609246568, -87.04948223366311, 33.71454226481101]",GAO,,,2432.469972,748.0934497,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220920t170341p0000-A,33.715237,-86.856394,2022-09-20T17:03:41+00,Solid Waste (6A),CH4,mf,"[-86.86402172831758, 33.70924413351158, -86.85069404496696, 33.72028075733519]",GAO,,,2254.820151,544.0157569,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220920t170827p0000-A,33.715648,-86.858149,2022-09-20T17:08:27+00,Solid Waste (6A),CH4,mf,"[-86.86325119857655, 33.70854878949392, -86.84992362200451, 33.719585414269446]",GAO,,,1504.34718,682.7143819,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220920t171237p0000-A,33.715393,-86.85896,2022-09-20T17:12:37+00,Solid Waste (6A),CH4,mf,"[-86.86390567633212, 33.70755738979034, -86.85057825232875, 33.718594015648]",GAO,,,2189.740987,840.9802532,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220920t171720p0000-A,33.713619,-86.856966,2022-09-20T17:17:20+00,Solid Waste (6A),CH4,mf,"[-86.86330986195377, 33.7088962797439, -86.85004172653638, 33.719982395637366]",GAO,,,2434.783159,733.5920587,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220920t172819p0000-A,33.18133,-86.695316,2022-09-20T17:28:19+00,Solid Waste (6A),CH4,mf,"[-86.70172928471565, 33.1769093914317, -86.68848223922953, 33.18799626725598]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220920t173220p0000-A,33.184731,-86.6965,2022-09-20T17:32:20+00,Solid Waste (6A),CH4,mf,"[-86.70177971677428, 33.179390304241224, -86.68859175340666, 33.19042742294428]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220920t174733p0000-A,33.603851,-86.519112,2022-09-20T17:47:33+00,Solid Waste (6A),CH4,mf,"[-86.52624170020424, 33.59823335512548, -86.51299055643992, 33.609319522659696]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220920t180142p0000-A,33.183466,-86.696358,2022-09-20T18:01:42+00,Solid Waste (6A),CH4,mf,"[-86.70261019035301, 33.17805280817935, -86.68942226762333, 33.189139552638586]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220921t162035p0000-A,33.241848,-87.652027,2022-09-21T16:20:35+00,Solid Waste (6A),CH4,mf,"[-87.65972836858965, 33.23601092217765, -87.6464143247019, 33.247146345564644]",GAO,,,646.5351638,299.7016229,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220921t162828p0000-A,33.245218,-87.65277,2022-09-21T16:28:28+00,Solid Waste (6A),CH4,mf,"[-87.65903317244249, 33.23785019561207, -87.64577833884037, 33.24893586738964]",GAO,,,1164.079781,440.2616589,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220921t164246p0000-A,33.70768,-87.057586,2022-09-21T16:42:46+00,Solid Waste (6A),CH4,mf,"[-87.06779444472329, 33.702412233015856, -87.05446775169725, 33.71349840340998]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220921t164614p0000-A,33.708083,-87.058378,2022-09-21T16:46:14+00,Solid Waste (6A),CH4,mf,"[-87.06476707988271, 33.70236394805423, -87.05144055037717, 33.71340050058838]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220921t165030p0000-A,33.713413,-86.85816,2022-09-21T16:50:30+00,Solid Waste (6A),CH4,mf,"[-86.86467637154074, 33.70805448470451, -86.85140836524978, 33.719140601391985]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220921t165030p0000-B,33.716306,-86.857447,2022-09-21T16:50:30+00,Solid Waste (6A),CH4,mf,"[-86.86514779531187, 33.71023768851366, -86.8518796126148, 33.721274182915195]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220921t165433p0000-A,33.715778,-86.860049,2022-09-21T16:54:33+00,Solid Waste (6A),CH4,mf,"[-86.86669046100968, 33.710636222538106, -86.8534222176001, 33.721672716213824]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220921t170238p0000-A,33.604852,-86.522075,2022-09-21T17:02:38+00,Solid Waste (6A),CH4,mf,"[-86.52796724557592, 33.5970494107639, -86.51471643866125, 33.60808596063641]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
